budget,popularity,revenue,runtime,vote_count,vote_average,Threshold
60000000,17.299333,31720158,109,234,6.6,2
60000000,18.815442,26288320,86,372,6.6,2
55000000,29.97224,330444045,108,1698,6.6,2
55000000,15.274137,74237563,114,303,6.6,2
48000000,28.803729,390493908,143,909,6.6,2
50000000,37.069253,260095987,112,2435,6.6,2
50000000,21.589393,25035950,139,428,6.6,2
49000000,116.700319,104399548,120,3062,6.6,2
75000000,34.973086,108000000,114,692,6.6,2
58000000,8.59075,25928721,127,68,6.6,2
0,1.246883,528972,101,9,6.6,2
48000000,18.102572,124305181,113,339,6.6,2
25000000,24.672234,15436808,127,573,6.6,2
35000000,26.134678,74558115,122,741,6.6,2
50000000,51.742065,104478416,109,1315,6.6,2
40000000,44.120328,123494610,117,1006,6.6,2
110,9.950505,0,114,203,6.6,2
45000000,25.999888,50871113,103,518,6.6,2
42000000,23.736535,270248367,154,501,6.6,2
65000000,36.670399,117487473,132,907,6.6,2
40000000,22.853006,129540499,123,560,6.6,2
40000000,8.303696,24719215,107,152,6.6,2
20000000,31.690456,117760134,105,1006,6.6,2
0,8.048305,0,101,96,6.6,2
39000000,27.908783,35287788,87,932,6.6,2
36000000,9.176339,50159144,95,198,6.6,2
35000000,10.73522,18317151,96,212,6.6,2
35000000,3.503408,4651977,114,53,6.6,2
35000000,5.419181,0,121,60,6.6,2
38000000,5.516207,635096,138,49,6.6,2
30000000,16.541791,27610873,118,238,6.6,2
32000000,15.560918,0,121,225,6.6,2
30000000,46.377628,47042000,118,4697,6.6,2
30000000,16.52083,0,105,796,6.6,2
30000000,25.060342,159291809,107,582,6.6,2
25000000,12.113235,38748395,94,384,6.6,2
30000000,8.999675,34742066,108,162,6.6,2
30000000,55.806402,48428063,79,1262,6.6,2
30000000,20.236951,102820008,112,1233,6.6,2
30000000,2.981047,0,110,69,6.6,2
30000000,18.165957,33013805,113,275,6.6,2
29000000,19.237254,48902953,110,392,6.6,2
28000000,14.530803,77516304,90,521,6.6,2
27000000,28.227984,129000000,101,607,6.6,2
27000000,41.832392,101624843,111,1148,6.6,2
25000000,17.312433,38307627,124,259,6.6,2
25000000,19.402816,114977104,115,1262,6.6,2
0,5.529035,25000000,254,90,6.6,2
25000000,3.593165,2336172,114,49,6.6,2
24000000,24.70166,87055349,91,541,6.6,2
23000000,27.33256,86930411,85,546,6.6,2
0,6.130231,0,98,124,6.6,2
23000000,6.921263,10827816,102,55,6.6,2
23000000,15.676123,29541790,124,261,6.6,2
0,8.426589,0,110,246,6.6,2
22000000,81.829237,95708457,121,2512,6.6,2
21000000,34.433521,43928932,92,1692,6.6,2
30000000,33.649652,0,127,840,6.6,2
32000000,26.509175,50907422,98,660,6.6,2
20000000,30.387754,64822796,112,697,6.6,2
20000000,13.032308,4001121,135,195,6.6,2
0,4.127155,0,102,35,6.6,2
23000000,85.30318,351583407,101,2472,6.6,2
15000000,19.284129,44862187,104,382,6.6,2
15000000,11.429607,10903846,116,243,6.6,2
0,0.470645,0,116,23,6.6,2
15000000,8.142166,632542,105,157,6.6,2
14000000,16.742972,320145693,119,291,6.6,2
14000000,27.17347,185438673,125,507,6.6,2
13000000,9.499325,44726644,107,258,6.6,2
6000000,2.27213,0,90,17,6.6,2
13000000,6.130096,16929123,99,96,6.6,2
0,1.212956,0,99,7,6.6,2
13000000,34.532418,68572378,94,1257,6.6,2
15000000,64.504747,145000000,84,1935,6.6,2
5000000,14.779537,42365581,116,249,6.6,2
12000000,20.624896,52223306,96,435,6.6,2
0,5.315213,0,125,101,6.6,2
12000000,47.992817,42931041,88,1151,6.6,2
12000000,8.290636,3148182,110,154,6.6,2
11000000,7.559192,49797148,107,217,6.6,2
10500000,23.449703,75902208,97,827,6.6,2
0,6.799314,0,118,131,6.6,2
11000000,1.187671,2832826,113,9,6.6,2
10000000,5.699058,44460850,83,67,6.6,2
11000000,32.579697,48572000,96,864,6.6,2
10000000,2.959547,15795189,99,50,6.6,2
6400000,21.006078,35057696,99,406,6.6,2
10000000,16.318608,10835752,107,183,6.6,2
10000000,8.902102,3193102,89,105,6.6,2
0,17.54768,42776760,113,491,6.6,2
9000000,82.975841,108782847,104,1954,6.6,2
9000000,18.514292,23936908,88,693,6.6,2
8000000,2.60632,0,135,28,6.6,2
9000000,28.540614,6108720,106,671,6.6,2
0,1.840511,0,128,29,6.6,2
0,14.969093,25288872,93,348,6.6,2
8000000,5.93923,8279017,92,148,6.6,2
7200000,6.138802,0,113,94,6.6,2
8000000,5.244518,426224,91,135,6.6,2
0,4.105363,0,114,19,6.6,2
7700000,3.363973,0,110,43,6.6,2
9000000,12.268143,25000000,119,269,6.6,2
0,16.754452,0,107,322,6.6,2
7000000,23.612409,31430334,105,483,6.6,2
6000000,15.929648,39846344,98,365,6.6,2
6000000,4.053017,18750246,91,74,6.6,2
0,8.483531,0,122,91,6.6,2
0,4.647547,0,97,61,6.6,2
6000000,6.27257,2944752,94,111,6.6,2
6000000,12.434688,0,110,74,6.6,2
0,3.199904,0,106,50,6.6,2
0,9.974681,6538177,94,220,6.6,2
5000000,6.174435,4040588,110,60,6.6,2
5000000,21.343093,2450846,112,355,6.6,2
0,0.888986,0,117,14,6.6,2
0,0.042442,0,128,4,6.6,2
6000000,29.834065,254700832,117,632,6.6,2
2000000,6.249262,0,101,132,6.6,2
0,5.223096,623528,98,73,6.6,2
3250000,2.126139,0,133,19,6.6,2
4000000,8.988455,36000000,152,50,6.6,2
4000000,7.758188,866999,101,102,6.6,2
9500000,21.230737,120000,104,307,6.6,2
0,4.989985,0,84,207,6.6,2
3700000,0.90522,2956000,102,17,6.6,2
4000000,3.771652,13401952,109,66,6.6,2
0,14.936661,229094,84,367,6.6,2
2962051,3.636634,3011195,108,94,6.6,2
3000000,1.781462,103735,93,36,6.6,2
0,4.952983,0,91,271,6.6,2
2500000,12.204569,324138,96,441,6.6,2
0,2.470443,0,115,48,6.6,2
2000000,100.876794,14674076,100,1832,6.6,2
2000000,13.223111,18016290,88,215,6.6,2
0,2.304552,0,89,24,6.6,2
0,0.209475,0,106,8,6.6,2
1987650,32.841229,19152480,94,827,6.6,2
1500000,17.49699,11806119,92,363,6.6,2
1500000,0.859014,0,97,8,6.6,2
1500000,4.680206,32000,93,183,6.6,2
3000000,16.312803,18492362,100,362,6.6,2
2090000,4.289003,40000000,109,53,6.6,2
1000000,9.115486,9138338,98,179,6.6,2
0,0.367312,0,86,7,6.6,2
1000000,0.748565,274661,106,53,6.6,2
1000000,1.260314,7202,81,32,6.6,2
1000000,0.973323,0,90,8,6.6,2
950000,0.178689,814666,103,28,6.6,2
780000,6.003418,0,90,98,6.6,2
0,8.022122,0,87,117,6.6,2
860000,3.703005,2451545,97,51,6.6,2
0,20.265518,0,101,523,6.6,2
400000,33.142185,100000000,93,1213,6.6,2
0,2.836537,0,101,7,6.6,2
100000,4.563698,10178331,111,64,6.6,2
65000,10.400603,28575078,100,506,6.6,2
0,0.76368,0,83,4,6.6,2
0,1.193779,0,90,17,6.6,2
220000,14.269792,2040920,81,238,6.6,2
200000000,35.149586,783766341,127,4321,6.7,2
200000000,81.834855,531865000,116,5560,6.7,2
180000000,56.523205,407602906,131,4794,6.7,2
185000000,125.114374,538983207,93,4641,6.7,2
180000000,67.391328,748806957,143,2629,6.7,2
175000000,94.199316,966550600,106,2892,6.7,2
150000000,53.905592,474968763,115,3624,6.7,2
150000000,70.78591,738599701,138,3443,6.7,2
150000000,51.247321,665692281,91,1880,6.7,2
145000000,38.73494,272912430,92,843,6.7,2
145000000,56.747978,521170825,95,1603,6.7,2
130000000,89.938296,371940071,107,2061,6.7,2
130000000,68.757242,321887208,95,1918,6.7,2
107000000,18.866672,87713825,157,447,6.7,2
120000000,95.914473,347234916,115,3793,6.7,2
105000000,62.479574,267045765,97,1247,6.7,2
105000000,58.782359,121214377,129,1560,6.7,2
95000000,101.187052,543514353,105,2374,6.7,2
120000000,51.548589,186053725,95,1224,6.7,2
75000000,38.832842,200276000,121,1173,6.7,2
90000000,51.535701,334901337,129,3235,6.7,2
87000000,14.824166,148336445,141,216,6.7,2
85000000,44.967453,194168700,136,1225,6.7,2
90000000,41.207568,250649836,132,1240,6.7,2
0,19.83683,0,97,333,6.7,2
8000000,13.661289,21028755,120,226,6.7,2
80000000,75.290998,457696359,110,2631,6.7,2
79000000,24.598479,173013509,154,533,6.7,2
80000000,61.692197,473226958,89,1497,6.7,2
0,20.632673,43312294,117,349,6.7,2
78000000,10.083905,209196298,124,1115,6.7,2
75000000,60.442593,816969268,145,3260,6.7,2
150000000,47.320801,919838758,93,2988,6.7,2
75000000,19.708731,114660784,138,521,6.7,2
50000000,44.478043,122915111,115,1659,6.7,2
68000000,22.572323,71069884,124,423,6.7,2
65000000,36.307296,275293450,149,1429,6.7,2
50100000,59.634029,153962963,105,2542,6.7,2
65000000,8.629665,43545364,124,186,6.7,2
50000000,20.415572,42093706,130,274,6.7,2
55000000,60.246978,203427584,121,1772,6.7,2
60000000,12.867352,186883563,170,292,6.7,2
60000000,15.798622,0,111,247,6.7,2
60000000,39.539045,107139399,90,789,6.7,2
60000000,21.685719,87784194,127,484,6.7,2
35000000,6.523472,0,127,110,6.7,2
55000000,47.845589,346079773,81,1457,6.7,2
55000000,32.657488,41610884,122,658,6.7,2
90000000,23.9366,65900249,132,526,6.7,2
40000000,38.306954,132820716,157,1702,6.7,2
50000000,27.039636,273552592,139,913,6.7,2
90000000,17.457947,161626121,100,548,6.7,2
35000000,20.360549,75225693,119,796,6.7,2
45000000,21.118196,60222298,128,670,6.7,2
42000000,62.714026,201585328,109,4074,6.7,2
31115000,13.244365,71000000,248,146,6.7,2
40000000,36.238968,317375031,108,1804,6.7,2
40000000,21.661028,107458785,128,354,6.7,2
40000000,24.287306,120455994,120,542,6.7,2
40000000,12.229516,45916769,135,235,6.7,2
38000000,10.794175,34416893,140,275,6.7,2
40000000,10.433667,31670620,135,155,6.7,2
39200000,64.238688,86758912,126,2854,6.7,2
39000000,37.492928,101229792,107,798,6.7,2
38000000,16.801218,114156230,120,850,6.7,2
37000000,6.63839,95404397,113,163,6.7,2
36000000,6.967857,52424533,107,96,6.7,2
40000000,60.231382,173930596,109,3417,6.7,2
27000000,22.636908,115505027,104,811,6.7,2
35000000,2.877488,15000000,135,25,6.7,2
33000000,29.775441,140470746,99,663,6.7,2
0,21.620317,60328000,101,390,6.7,2
32000000,14.48851,36733909,120,374,6.7,2
33000000,10.651202,9494789,105,232,6.7,2
30000000,37.179547,191502426,99,848,6.7,2
30000000,27.870755,140161792,87,574,6.7,2
25000000,33.704181,163670000,109,1205,6.7,2
30000000,19.925026,105834556,125,362,6.7,2
45000000,24.694551,92374674,109,607,6.7,2
30000000,9.301562,13001257,114,157,6.7,2
30000000,6.353971,18618284,108,161,6.7,2
0,12.467267,0,138,144,6.7,2
27000000,16.188572,96900000,113,413,6.7,2
0,5.753705,0,117,33,6.7,2
0,18.591657,0,110,396,6.7,2
25000000,5.650125,11137801,109,120,6.7,2
26000000,29.342744,90574188,94,1493,6.7,2
27000000,17.329269,25023434,113,244,6.7,2
25000000,10.232599,21567853,136,134,6.7,2
25000000,32.854557,42972994,131,973,6.7,2
28000000,8.314624,16900000,132,97,6.7,2
23000000,18.493202,53187659,108,1789,6.7,2
22700000,39.890798,38119483,96,902,6.7,2
0,4.61335,0,115,45,6.7,2
17000000,10.13559,14899417,98,189,6.7,2
15000000,21.928025,2856712,97,475,6.7,2
35000000,43.057323,131282949,108,1414,6.7,2
20000000,40.903931,177243185,115,934,6.7,2
20000000,22.001408,0,117,383,6.7,2
20000000,29.295801,41596251,123,1261,6.7,2
20000000,55.964605,46089287,109,1778,6.7,2
20000000,12.309715,21284514,106,175,6.7,2
20000000,27.256849,34077920,103,542,6.7,2
20000000,19.705311,24145613,116,641,6.7,2
0,8.628519,0,160,41,6.7,2
19000000,11.47316,110879513,113,141,6.7,2
18000000,4.504377,24911670,121,72,6.7,2
18000000,8.321586,0,109,167,6.7,2
0,3.659292,0,112,55,6.7,2
18000000,17.683563,20275812,111,299,6.7,2
18000000,13.916583,22309223,116,273,6.7,2
18000000,7.871686,7972967,93,83,6.7,2
18000000,1.138383,871279,338,50,6.7,2
18000000,9.244181,1831348,105,77,6.7,2
17000000,7.210095,71625195,123,110,6.7,2
15000000,32.758254,96408652,96,1020,6.7,2
6500000,5.700333,4217115,95,100,6.7,2
16000000,8.842869,2849142,113,90,6.7,2
16000000,14.529496,0,110,172,6.7,2
15000000,58.900647,356830601,110,1698,6.7,2
15000000,13.581966,64256513,97,270,6.7,2
15000000,0.335195,22730842,85,10,6.7,2
15000000,20.05902,16633035,111,357,6.7,2
16000000,9.717392,18928871,100,95,6.7,2
0,7.250379,0,97,127,6.7,2
8000000,6.932221,529766,116,85,6.7,2
15000000,5.294319,0,119,65,6.7,2
14500000,41.493042,147298761,120,1374,6.7,2
14000000,25.949277,161001698,145,395,6.7,2
0,1.89218,0,115,31,6.7,2
12000000,4.930129,0,117,57,6.7,2
15000000,32.306455,19422261,110,1206,6.7,2
16000000,10.248439,77000000,117,186,6.7,2
18000000,37.104353,57096190,126,1399,6.7,2
0,1.780065,0,112,11,6.7,2
12500000,13.349012,23367586,120,137,6.7,2
12000000,45.477802,114194847,104,1060,6.7,2
0,7.710797,0,92,94,6.7,2
11000000,27.65527,88489643,119,537,6.7,2
7500000,11.636883,0,95,192,6.7,2
13000000,38.018085,97837138,81,1062,6.7,2
13800000,17.3393,52293982,119,291,6.7,2
10000000,25.929893,40485039,90,454,6.7,2
5000000,27.247013,58978653,108,1049,6.7,2
10000000,3.753703,0,89,27,6.7,2
9000000,7.029126,0,126,60,6.7,2
0,13.476596,0,99,270,6.7,2
0,5.897479,188126,98,100,6.7,2
8000000,4.932893,18948425,112,81,6.7,2
8000000,45.395839,74952305,92,2210,6.7,2
8000000,8.717235,589304,106,21,6.7,2
7300000,16.829837,10329747,103,348,6.7,2
0,29.173266,55447968,112,620,6.7,2
7000000,2.206097,4720371,113,14,6.7,2
7000000,5.517597,0,125,46,6.7,2
7000000,13.635828,382946,106,212,6.7,2
7000000,3.120016,1310673,170,41,6.7,2
0,3.528643,0,108,62,6.7,2
0,10.982255,0,90,166,6.7,2
5000000,6.470766,41833347,113,137,6.7,2
5000000,38.006982,54418872,103,777,6.7,2
8000000,3.03091,3432342,99,77,6.7,2
5000000,4.070044,0,97,89,6.7,2
5000000,30.001024,3220371,95,683,6.7,2
0,7.315935,0,86,78,6.7,2
32000000,9.976428,0,101,89,6.7,2
4000000,19.107285,9304609,104,376,6.7,2
4000000,4.541908,3468572,110,46,6.7,2
1300000,7.605291,354704,102,27,6.7,2
0,0.596889,0,92,7,6.7,2
0,0.389471,0,115,9,6.7,2
3500000,12.982319,4159678,103,583,6.7,2
3500000,3.643608,113783,98,28,6.7,2
3500000,26.259389,19504039,107,524,6.7,2
0,1.814802,0,91,37,6.7,2
3000000,41.045084,77712439,110,1573,6.7,2
2000000,3.832858,7900000,121,86,6.7,2
2700000,3.120747,0,98,59,6.7,2
0,5.581743,0,107,22,6.7,2
2000000,6.86302,0,90,93,6.7,2
0,6.677093,480811,113,125,6.7,2
2000000,20.331593,4601043,100,339,6.7,2
7000000,0.253595,1100000,93,3,6.7,2
0,20.362373,3983997,91,406,6.7,2
2000000,5.941852,11833696,82,165,6.7,2
0,2.253589,0,87,45,6.7,2
19000000,6.463806,0,99,59,6.7,2
0,1.980265,0,103,24,6.7,2
0,0.320387,0,155,5,6.7,2
1800000,11.756943,6800000,114,192,6.7,2
0,3.654018,0,123,32,6.7,2
2000000,9.67299,22179430,108,129,6.7,2
1500000,11.35344,2300000,92,144,6.7,2
0,3.443916,0,95,51,6.7,2
1250000,9.903992,8500000,92,79,6.7,2
1200000,10.869492,0,100,185,6.7,2
1200000,1.079125,0,97,13,6.7,2
1000000,14.139004,46243000,100,251,6.7,2
0,15.699363,5284309,90,292,6.7,2
0,17.806082,3538446,101,277,6.7,2
0,10.12895,3123963,83,187,6.7,2
0,4.805651,0,97,99,6.7,2
1000000,9.954848,0,92,191,6.7,2
1,0.29245,0,100,7,6.7,2
1000000,0.672695,464000,92,13,6.7,2
0,8.542921,0,88,160,6.7,2
850000,5.424916,819939,107,56,6.7,2
700000,7.731064,1667192,97,31,6.7,2
400000,23.603514,46118097,95,554,6.7,2
250000,20.601483,12021272,113,433,6.7,2
210000,2.043661,5000000,80,41,6.7,2
0,0.620554,0,87,10,6.7,2
0,1.464566,0,111,17,6.7,2
200000000,77.68208,1215439994,130,8806,6.8,2
170000000,99.499595,644571402,112,4755,6.8,2
145000000,77.77477,694713380,133,3972,6.8,2
139000000,82.502566,821708551,121,5265,6.8,2
135000000,63.473086,368871007,94,1519,6.8,2
110000000,2.871739,407711549,133,3506,6.8,2
135000000,64.183321,585178928,98,2399,6.8,2
110000000,23.657284,215294342,165,1099,6.8,2
115000000,38.729418,378882411,141,1116,6.8,2
100000000,46.727941,100138851,91,1129,6.8,2
100000000,34.035114,235926552,146,1974,6.8,2
92000000,27.166757,143049560,126,579,6.8,2
85000000,56.257411,358375603,91,2566,6.8,2
80000000,46.075037,245676146,138,1583,6.8,2
85000000,21.891078,71485043,113,577,6.8,2
75000000,4.66891,296339527,104,4097,6.8,2
70000000,29.464852,218613188,99,817,6.8,2
55000000,23.127561,100230832,163,422,6.8,2
80000000,8.923215,10166502,132,91,6.8,2
67000000,16.637642,25037897,191,459,6.8,2
50000000,83.295796,222809600,106,2268,6.8,2
50000000,28.725621,44547681,140,582,6.8,2
46000000,41.322708,113714830,118,1148,6.8,2
120000000,87.350802,363258859,95,2303,6.8,2
44000000,21.75433,48190704,99,566,6.8,2
33000000,7.663515,14000000,100,148,6.8,2
41000000,32.798571,215000000,110,1626,6.8,2
40000000,49.664128,251171807,138,2807,6.8,2
40000000,31.884559,95020213,128,787,6.8,2
40000000,14.199933,67347013,134,255,6.8,2
36000000,3.698276,74000000,155,316,6.8,2
40000000,5.057695,0,88,19,6.8,2
37000000,100.348805,269994119,110,2972,6.8,2
35000000,9.525037,60251371,123,103,6.8,2
32000000,9.254647,52277485,109,141,6.8,2
35000000,24.606012,15304890,96,827,6.8,2
30000000,49.526736,350448145,116,1783,6.8,2
30000000,30.380747,192452832,85,643,6.8,2
30000000,19.143721,14460000,63,258,6.8,2
35000000,12.779201,25224242,126,125,6.8,2
29000000,71.496894,287506194,115,1940,6.8,2
29000000,24.240361,21126225,103,455,6.8,2
28000000,44.529429,102356381,101,1016,6.8,2
28000000,7.039189,5684789,134,91,6.8,2
0,5.737161,0,106,79,6.8,2
25000000,31.792964,289317794,122,796,6.8,2
26000000,21.988861,65705772,121,399,6.8,2
26000000,22.07638,43318349,104,633,6.8,2
25000000,20.679652,82466670,129,417,6.8,2
25000000,28.727731,152500343,121,951,6.8,2
25000000,26.811541,99357138,101,946,6.8,2
32000000,41.075532,27635305,111,1087,6.8,2
28000000,2.439184,669276,72,26,6.8,2
22500000,22.096286,15520023,112,431,6.8,2
22000000,5.609755,0,131,61,6.8,2
20000000,14.136476,43967255,111,276,6.8,2
20000000,14.370111,18432000,121,260,6.8,2
8700000,26.093043,7659918,100,532,6.8,2
20000000,10.218307,5530764,114,203,6.8,2
20000000,3.102987,0,118,36,6.8,2
0,5.625989,0,110,69,6.8,2
19800000,11.693272,87754044,137,246,6.8,2
18000000,6.961736,17200925,115,90,6.8,2
30000000,53.670525,34441873,122,1573,6.8,2
25000000,1.876811,20719451,117,28,6.8,2
17000000,9.583578,1569918,98,59,6.8,2
16000000,19.890428,18564088,100,378,6.8,2
16000000,29.253833,5900000,116,624,6.8,2
11000000,18.923181,53191886,106,615,6.8,2
15000000,29.843818,316360478,105,961,6.8,2
15000000,19.113278,123384128,103,338,6.8,2
15000000,35.395129,35485608,140,1653,6.8,2
15000000,21.857387,35097815,92,350,6.8,2
15000000,30.983397,9455232,104,737,6.8,2
14000000,22.409117,154864401,98,491,6.8,2
13500000,7.261196,7060876,124,128,6.8,2
13000000,10.573191,4857367,120,207,6.8,2
0,1.379643,0,100,4,6.8,2
12000000,5.327714,15250000,114,107,6.8,2
12000000,11.237374,0,120,67,6.8,2
11000000,4.131918,0,125,80,6.8,2
0,1.985552,0,97,6,6.8,2
10000000,14.543435,30652890,130,823,6.8,2
10000000,28.570174,28883511,105,1196,6.8,2
0,9.177896,0,97,131,6.8,2
0,1.610132,0,92,15,6.8,2
0,5.099923,0,132,49,6.8,2
0,8.045488,0,104,37,6.8,2
9000000,3.951041,34573780,120,38,6.8,2
0,5.663889,0,114,110,6.8,2
0,4.976268,0,114,78,6.8,2
9000000,9.933926,18663238,84,79,6.8,2
6500000,7.028946,0,130,68,6.8,2
8500000,24.750909,32222567,97,538,6.8,2
7000000,17.697042,39462438,112,274,6.8,2
9250000,7.000949,29174648,125,28,6.8,2
12000000,3.604863,20138836,122,50,6.8,2
8500000,40.28709,43528634,100,1322,6.8,2
8500000,9.230073,4440055,119,107,6.8,2
7500000,16.990308,26096852,100,409,6.8,2
6500000,8.526635,12633747,105,142,6.8,2
7000000,17.717681,54600000,93,273,6.8,2
7000000,17.434862,49084830,114,384,6.8,2
7000000,25.511217,25405445,104,881,6.8,2
0,23.413188,0,99,1005,6.8,2
0,2.128211,0,94,84,6.8,2
0,3.139294,0,96,27,6.8,2
6500000,6.847099,54215416,108,116,6.8,2
6500000,11.208769,31899000,105,157,6.8,2
6500000,5.483531,1548955,96,45,6.8,2
6000000,16.139771,2122561,94,392,6.8,2
6000000,16.20985,119114517,122,397,6.8,2
6000000,19.411141,19560274,96,372,6.8,2
6000000,15.048067,0,86,206,6.8,2
4000000,5.013575,530048,103,66,6.8,2
6000000,11.81832,27165581,108,167,6.8,2
5500000,10.439971,58972904,123,207,6.8,2
3850000,10.787322,0,93,97,6.8,2
15000000,53.698683,108286421,103,2468,6.8,2
5000000,9.358197,28200000,127,157,6.8,2
3500000,3.656491,20659423,104,37,6.8,2
5000000,7.673124,3263585,112,103,6.8,2
7000000,11.700578,560069,91,281,6.8,2
0,0.425551,0,115,6,6.8,2
4000000,2.930058,8200000,124,72,6.8,2
3500000,17.002623,257850122,91,363,6.8,2
10000000,5.588652,6451628,105,81,6.8,2
600000,4.859873,4000000,99,97,6.8,2
3400000,6.723057,0,118,47,6.8,2
0,13.437038,28814580,128,174,6.8,2
3200000,11.933449,5332926,105,347,6.8,2
0,2.787375,10422387,115,34,6.8,2
0,0.18887,0,105,3,6.8,2
0,14.885388,34585416,108,225,6.8,2
0,2.487255,0,91,32,6.8,2
2500000,23.419061,3325038,85,450,6.8,2
2500000,25.722747,6854611,95,1048,6.8,2
1000000,5.961119,34522221,129,77,6.8,2
2000000,5.381536,7800000,118,47,6.8,2
2000000,20.834883,13831503,100,565,6.8,2
2000000,18.224326,1477002,98,279,6.8,2
2000000,3.980072,653621,92,31,6.8,2
0,1.717376,0,120,16,6.8,2
1800000,12.471239,21107746,93,403,6.8,2
0,0.749699,0,108,9,6.8,2
0,4.554574,0,96,52,6.8,2
1500000,13.291991,7412216,91,279,6.8,2
1500000,58.594852,97009150,103,1737,6.8,2
1500000,9.856826,416925,98,151,6.8,2
2000000,1.20173,0,90,16,6.8,2
1,0.077876,0,87,6,6.8,2
1400000,0.684881,0,106,10,6.8,2
1250000,7.70019,6000000,118,72,6.8,2
0,8.109958,0,114,57,6.8,2
0,7.142448,0,111,88,6.8,2
900000,0.097913,25000,97,6,6.8,2
1200000,2.968235,2736000,115,18,6.8,2
1100000,1.220072,1400000,99,15,6.8,2
0,1.86221,5355847,107,35,6.8,2
0,0.51799,0,120,27,6.8,2
